Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,reviews,Sentiment,Emotion,rating
99,B0019CW0HE,ABZ9F0D94YK45,Amazon-tron 3000,0,0,5,1295308800,Perfect for our English Bulldog with Allergies,english bulldog skin allergy summer get age vet recommend wean food previous owner give iams lamb rice onto new kind second one try work ever since dog need limited diet sensitive additive protein commonly find commercial dog food like chicken beef,Negative,Angry😠,5
100,B0019CW0HE,A2P6ACFZ8FTNVV,Melissa Benjamin,0,1,1,1331164800,Bad,fed golden retriever hate would not eat give terrible diarrhea buying also super expensive,Negative,Angry😠,1
101,B004K2IHUO,A1SYSKR79LA2CB,"Mycroft ""Virture is its own punishment""",4,5,5,1233014400,Taste wise it is a 6 star item,mouth say love thee let count waysbr like apple product must item draw back shipping cost heavy,Positive,Joyful😄,5
102,B004K2IHUO,A3D1TXE98KRKYO,"Danny ""The Student""",2,3,4,1256515200,Great Support,arrive slightly thaw parent would not accept however company helpful issue full refund,Positive,Joyful😄,4
103,B004K2IHUO,AVCA516CFZ9HF,S. Fowler,0,0,4,1335139200,TART!,crust tart perfect husband love I m crazy sourtart taste ill eat crust hubby take fill kid think they re great maybe,Positive,Joyful😄,4
104,B004K2IHUO,A1P21J0DMTVGS7,Lovethemovies,0,0,5,1332028800,Omaha Apple Tartlets,absolutely scrumptuous husband love however another customer put expensive ship cost shipping tartlet,Positive,Joyful😄,5
105,B004K2IHUO,AL3E5V6MXO9B0,pionex1796,0,0,5,1326412800,Loved these Tartlets,nice alternative apple pie love fact slicing dice easy prepare also love fact make fresh whenever need,Positive,Joyful😄,5
106,B004K2IHUO,A2O9G2521O626G,Rachel Westendorf,0,0,5,1308700800,The best,like creme brulee love easy sprinkle sugar come broil look amazing taste great guess think really go way really take minute order,Positive,Joyful😄,5
107,B004K2IHUO,A1ZKFQLHFZAEH9,"S. J. Monson ""world citizen""",2,8,3,1236384000,disappointing,expect term company reputation excellent home delivery product,Positive,Joyful😄,3
108,B001REEG6C,A30835UIR6F8KB,Adam E. Smith,2,2,5,1295308800,Wasting Vinegar on a Cucumber is a Shame!,first buy pickle asparagus amish market love first bite hence see discount rack local safeway clean even well one amish market fantastic jar bonus clove garlic bottom I m go order six pack I m household one will not go waste,Positive,Joyful😄,5
109,B001REEG6C,A10EHUTGNC4BGP,M. Foell,1,1,5,1243728000,Asparagus Bliss,love asparagus recently never pickle asparagus oh goodness friend introduce exact brand could not believe great stuff taste love much buy six pack I ve get jar leave go to need,Positive,Joyful😄,5
110,B001REEG6C,AY12DBB0U420B,Gary Peterson,0,0,5,1316390400,My Idea of a Good Diet Food.,I m presently diet fresh easy neighborhood grocery look possible diet food want thing tasty nonfat low calorie come home dozen item that s discover tillen farm pickle crispy asparagus well I ve always like asparagus anyway I ve enjoy several brand pickle asparagus tillen farm brand really really good good recall there s excellent flavor big clove garlic bottom jar I m look forward eat can not believe good asparagus taste right front say calorie per jar idea good diet foodbr br gary peterson,Positive,Joyful😄,5
111,B000J0HIT2,A1VKJN5Y1C7S5Y,"Wilhelmina Robinson ""Wilhelmina Robinson &#34...",2,2,2,1250812800,Low Carb Angel Food Puffs,diappointe flavor texture mix usually like low carb thing try diappointe specific one,Negative,Angry😠,2
112,B0037LW78C,A3VEYLW2KPZNGK,G. Simmons,3,3,5,1297814400,Delicious tea,drink tea long time use purchase doctor office be not available elsewhere I m glad buy amazoncom drink tea throughout day like folk drink coffee wonderful taste,Positive,Joyful😄,5
113,B0037LW78C,A2F65U0UDY7TAW,Aldo,2,2,5,1337990400,My every day green tea,drink royal king natural organic green tea tea bag x g every day tea several year buy box time save ship many year use drink coffee morning till night finally realize drink much coffee healthy finally resolve improve health stop drink coffee together try many alternative drink replace coffee habit find green tea good tasting also health benefit green tea one drink actually make healthy coffe drink healthy drink quality cold water opinion price royal king natural organic green tea one well taste tea green tea beautiful golden color taste bright fresh recommend add tiny amount ys organic bee farm raw honey tea add sweetness health benefit also give treat much expense tea tribute xi hu long je fantastic tea practical drink every day tea although would could afford itbr br con late shipment package show amazon page different one ship one ship display naturally high polyphenol catechin key contributive element possible health effect tea whereas amazon package display caffene free sure green tea caffene free con sometimes tea bag rip open unwrap string around tea bag string seem stuck tea bag put bag hot water unstick,Positive,Joyful😄,5
114,B0037LW78C,AWNANZ5VUO7IB,John D. Zuccarino,1,1,5,1308960000,the best tea ever... freah bright clean,one good tea ever taste clean bright freshbr br great deliveryagain quality try,Positive,Joyful😄,5
115,B0037LW78C,A1Q4PJXI5HS5WT,ceecee,0,0,5,1333065600,Tea review,love love green tea hard find area place internet charge big price usually do not get many box merchant definitely order seller thank depend green tea fix everyday,Positive,Joyful😄,5
116,B0037LW78C,A2IX1B76ONTXEL,Cinderella,0,0,5,1326585600,Wonderful Tea,love tea helps curb eat day mom give friend try,Positive,Joyful😄,5
117,B0026Y3YBK,A3P60QLFDDCHOY,"Giordano ""GB""",2,2,5,1304899200,Great cookies,I m italian live italy year use buy cookie everyday breakfast italian espresso could not find anywhere bay area great,Positive,Joyful😄,5
118,B0026Y3YBK,A38BUM0OXH38VK,singlewinder,0,0,5,1347667200,Best everyday cookie!,spend several summer italy biscotti often give breakfast food midday snack simple delicious sell we back good bring back two bag recent trip italy great see may find amazonbr br note great open bag smell content pour glass milk dip macine milk great routine treat kid,Positive,Joyful😄,5
119,B003SE19UK,AD1WWGMEQ8FWW,Bob Rex,5,5,5,1290988800,So Far So Good,hear little product local pet store try small bag cat year respectively female young one take right away old male unfortunately wean junk cat food corn meal etc would usually refuse diet change actually like old male overweight try switch soft food doctor request totally refuse posh cat still consume many calorie fatty least know he s eat good food course know product seem cost feline food market can not see feeding animal lousy alternative market healthy commercial show cat eat vegetarian diet mostly corn meal right ill stay stay tunedbr br I m update review month use cat food two cat upgrade star really good food two garfield still eat little much he s big cat do not exercise much let face female cat year old couple month she s healthy she s tiny happy agile try chicken version holistic select garfield seemd miss sardine version go back one I ve order duck version update try,Positive,Joyful😄,5
120,B003SE19UK,A2PM49X61MWZJV,DamiKris,4,4,5,1324166400,Best Cat Food,started buy noticed year old cat already start lose spunk decide time start buy real cat foodnot garbage super market find pet store million choice I m sure brand good one go try first great purchase cat past month he s active kitten coat become sooo soft mainly love taste even highly recommend brand friend family animal,Positive,Joyful😄,5
121,B003SE19UK,A3A52DETIFZNZS,Sarah Wilson,4,4,5,1309564800,Great food.,do lot research find good food cat excellent food also accord holistic veterinarian put probiotic kibble last step important good thing cat love immediately stop mix old food would eat holistic select,Positive,Joyful😄,5
122,B003SE19UK,A3L15C30CBPZOR,Cynthia G. Pate,2,2,5,1330992000,Perfect Cat Food For Older Cats!,cat food recommend vet year old cleo cat trouble keep food loose weight stop problem do not eat much since seem satisfied eating help justify add price aid digestion since theok sorrysmell go ya know mean add anyone experience problem cat see lot benifit cat food,Positive,Joyful😄,5
123,B003SE19UK,A29SUR9R8ZU54B,Alfbo,1,1,5,1313107200,Good for Feline UTI,year old male cat chronic urinary tract infection feed dry food combination wet food water add uri ease combination seem keep utis control switch another type dry food uti get bad cat seem enjoy food well expensive seem good solution,Negative,Angry😠,5
124,B003SE19UK,A9GRWS6KP8SMA,Anne Kirkwood,1,1,5,1292544000,Palatable and healthy,educate feline nutrition allow cat become addicted dry cat food always offer can dry wish would fed premium quality can food limit dry food two year old cat two year old cat good quality dry food eat wellness innova innovas manufacturer recently purchase proctergamble begin look replacement offer several sample local holistic pet store holistic select one usual wellness innova would eat finicky cat recommend try holistic select good quality food palatable finicky eater,Positive,Joyful😄,5
125,B003SE19UK,ASOEVZ99YWPVL,PurpleGreen,0,0,5,1349049600,Healthy & They LOVE It!,holistic vet recommend along brand try cat prefer especially sardine version good part coat soft clean eye clear do not want rude ill say delicately waste far less odorous cat eat mcdonald junk find store definite plus health benefit obvious highly recommend holistic select,Positive,Joyful😄,5
126,B003SE19UK,A1QAJ948PN36II,Winter Green,0,0,5,1341964800,Wonderful food - perfect for allergic kitties,one cat allergic fish beef formula one eat much well ingredient prescription diet available vet kitty active soft shiny fur neither fat dry food reduce tartar buildup teeth also,Positive,Joyful😄,5
127,B003SE19UK,A1LWFJRITZLYUG,PMG1,0,0,5,1334188800,Holistic select cat food,cat thrive extremely well dry cat food definitely much less hair ball throw up fur great fit weight vendor ship extremely fast one top amazon supplier book,Positive,Joyful😄,5
128,B003OB0IB8,A34UG2TNXIL0Y,Austin H.,4,4,4,1325808000,Tastes great. Love Hot & Spicy. Bad price here.,I ve fan hot spicy maruchan raman long time enjoy spice love raman you ll love product bad way expensive amazon per walmart,Positive,Joyful😄,4
129,B003OB0IB8,A3NVZTGPORNPRW,B. Pearce,4,4,5,1314489600,My favorite ramen,I ve eat raman noodle since little kid I ve never find well flavor hot spicy chicken be not hot chilihead like sure good,Positive,Joyful😄,5
130,B003OB0IB8,A28D854VMOEHGX,Benny,3,3,3,1329436800,It burns!,love spicy raman whatever reason thing burn stomach badly burn sensation do not go away like hour sure healthy buy walmart way cheap amazon,Positive,Joyful😄,3
131,B003OB0IB8,AISIYS3D2EAOX,RTyst,1,1,5,1330473600,Amazing to the last bite.,always fan raman quick easy meal find amazon decent price deliver door case amazing situation anyone find,Positive,Joyful😄,5
132,B003OB0IB8,A2DLRG3YX6A2ZU,luckybabe,2,3,2,1323820800,Not for me,must bit wuss soup taste imagine fire might taste typically like spicy food good flavor do not find case soup flavor kill burn,Positive,Joyful😄,2
133,B003OB0IB8,A56HS2VNURVJ0,"J. Espinoza ""jchav1980""",0,0,5,1343606400,Great spicy flavor,really love spicy flavor find like broth noodle usually opposite be not use heat might bother like hot hot food might enough,Positive,Joyful😄,5
134,B003OB0IB8,AOTEC8KEH8JGN,Seth S Moyers,0,0,5,1334880000,Great value and convenient ramen,get sale roughly cent per cup half price local grocery store plus rarely stock spicy flavor thing great snack office time constantly crunch sometimes can not escape real meal one favorite flavor instant lunch back buy every time go sale,Positive,Joyful😄,5
135,B003OB0IB8,A1D0URD0AL237J,Mother of Pearl,0,0,5,1334620800,great flavor,buy allot different flavor happen one favorite get soon,Positive,Joyful😄,5
136,B003OB0IB8,A2BZNXMV0LC7OE,Alanna,0,0,4,1333756800,"Tastes great, but is cheaper locally.",love flavor raman do not eat flavor anymore taste bland comparison convenience deliver home prime get two day do not pay shipping price amazon be not bad still cheap run pick case grocery store,Positive,Joyful😄,4
137,B002SRYRE8,A198FU6P1BVUNZ,Sarah,0,0,5,1349740800,Tastes awesome & looks beautiful,good investment I ve ever make ginger unbelievable fibrous like real ginger spicy kick perfect sugar calm worth lbs ill get soon use topper ginger cupcake cookie,Positive,Joyful😄,5
138,B002SRYRE8,A21E0OJ4DSKXNA,Smileface,0,0,5,1342051200,Happy Face,delicious can not get australian ginger live compare favorably australian ginger I ve purchase city enjoy without travel,Positive,Joyful😄,5
139,B002SRYRE8,A1FJJQA34W0F4K,"Gettin Real ""gettin real""",0,0,5,1329177600,Simply the BEST!,keep try brand cheap brand stupid ginger soooo worth money tender moist never let,Negative,Angry😠,5
140,B002SRYRE8,A20PK3OCKRRSA5,Mrs. J. Todd,0,0,5,1268265600,Excellent Product/Life Saver,son acid reflux since birth every medication available improvement old gentleman come work place tell product automatically order really expect well result thing try surprise heartburn symptom since day start eat one piece ginger morning eat anything actually enjoy product god send thank,Positive,Joyful😄,5
